"user_id";"test";"purchase";"impressions"
4725;1;0;1
4726;1;0;1
4727;1;0;2
4728;1;0;1
4729;1;0;2
4730;0;0;15
4731;1;0;2
4732;1;0;1
4733;1;0;1
4734;0;0;1
4735;1;0;1
4736;1;0;9
4737;1;0;1
4738;1;0;7
4739;1;0;1
4740;1;0;3
4741;1;0;1
4742;1;0;1
4743;1;0;5
4744;1;0;1
4745;1;0;1
4746;1;0;1
4747;1;0;1
4748;0;0;1
4749;1;0;1
4750;1;1;1
4751;1;0;1
4752;1;0;1
4753;1;0;2
4754;1;0;1
4755;1;0;2
4756;1;0;8
4757;1;0;2
4758;1;0;3
4759;1;0;4
4760;1;0;1
4761;1;0;3
4762;1;0;1
4763;1;0;1
4764;1;0;1
4765;1;0;2
4766;1;0;1
4767;1;0;1
4768;1;0;1
4769;1;0;1
4770;1;0;1
4771;1;0;1
4772;1;0;3
4773;1;0;1
4774;0;0;1
4775;1;0;1
4776;1;0;1
4777;0;0;6
4778;1;0;1
4779;1;0;2
4780;1;0;1
4781;0;0;1
4782;1;0;2
4783;1;0;1
4784;1;0;2
4785;1;0;1
4786;1;0;1
4787;1;0;3
4788;1;0;1
4789;1;0;1
4790;1;0;15
4791;1;0;1
4792;1;0;1
4793;1;0;4
4794;1;0;1
4795;1;0;3
4796;1;0;3
4797;1;0;2
4798;1;0;1
4799;1;0;4
4800;1;0;3
4801;1;0;1
4802;1;0;2
4803;1;0;2
4804;1;0;4
4805;1;0;1
4806;1;0;1
4807;1;0;1
4808;1;0;1
4809;1;0;1
4810;1;0;1
4811;1;0;1
4812;1;0;1
4813;1;0;1
4814;1;0;1
4815;1;1;1
4816;0;0;1
4817;1;0;1
4818;1;0;3
4819;1;0;2
4820;1;0;2
4821;1;0;1
4822;1;0;1
4823;1;0;1
4824;1;0;1
4825;0;0;6
4826;1;0;2
4827;1;0;1
4828;1;0;1
4829;1;0;1
4830;1;0;1
4831;1;0;1
4832;1;0;1
4833;1;0;2
4834;1;0;2
4835;1;0;6
4836;1;0;1
4837;1;0;1
4838;1;0;1
4839;1;0;1
4840;1;0;1
4841;1;0;4
4842;1;0;3
4843;1;0;1
4844;1;0;2
4845;1;0;1
4846;0;0;1
4847;0;0;1
4848;0;0;1
4849;1;0;12
4850;0;0;2
4851;0;0;9
4852;1;0;2
4853;1;0;1
4854;1;0;1
4855;1;0;2
4856;1;0;1
4857;0;0;1
4858;1;0;1
4859;1;0;1
4860;1;0;29
4861;1;0;1
4862;1;0;1
4863;1;0;2
4864;1;0;1
4865;1;0;8
4866;1;0;1
4867;0;0;1
4868;1;0;2
4869;1;0;1
4870;1;0;2
4871;0;0;1
4872;1;0;1
4873;1;0;1
4874;1;0;1
4875;0;0;1
4876;1;0;1
4877;1;0;7
4878;1;0;1
4879;1;0;2
4880;1;0;2
4881;1;0;1
4882;1;0;1
4883;1;0;9
4884;1;0;1
4885;1;0;6
4886;0;0;1
4887;1;0;2
4888;1;0;1
4889;1;0;1
4890;1;0;1
4891;1;0;1
4892;1;0;1
4893;1;0;1
4894;1;0;5
4895;1;0;2
4896;1;0;1
4897;1;0;5
4898;1;0;6
4899;1;0;1
4900;1;1;1
4901;1;0;2
4902;1;0;1
4903;1;1;1
4904;1;0;1
4905;1;0;3
4906;1;0;1
4907;1;0;2
4908;1;0;4
4909;1;0;9
4910;1;0;1
4911;1;0;1
4912;1;0;1
4913;1;0;1
4914;1;0;1
4915;1;0;3
4916;1;0;1
4917;1;0;1
4918;1;0;2
4919;1;0;1
4920;0;0;1
4921;1;0;1
4922;1;1;2
4923;1;0;1
4924;1;0;1
4925;1;0;1
4926;1;0;1
4927;1;0;1
4928;1;0;1
4929;1;0;5
4930;1;0;1
4931;1;0;1
4932;1;0;1
4933;1;1;1
4934;1;1;33
4935;1;0;1
4936;1;0;1
4937;1;0;1
4938;1;0;2
4939;1;0;1
4940;1;0;2
4941;1;1;9
4942;1;0;1
4943;0;0;1
4944;1;0;1
4945;1;0;1
4946;1;0;1
4947;1;0;1
4948;1;0;4
4949;1;1;1
4950;1;0;2
4951;1;0;1
4952;1;0;1
4953;0;0;1
4954;1;0;1
4955;1;0;1
4956;1;0;1
4957;1;0;1
4958;1;0;1
4959;1;0;1
4960;1;0;1
4961;0;0;1
4962;1;0;4
4963;1;0;2
4964;1;0;1
4965;1;0;1
4966;1;0;1
4967;1;0;1
4968;1;0;1
4969;1;0;1
4970;1;0;1
4971;1;0;1
4972;1;0;2
4973;0;0;2
4974;1;0;1
4975;0;0;1
4976;1;0;3
4977;1;0;1
4978;1;0;1
4979;1;0;2
4980;1;0;4
4981;1;0;3
4982;1;0;1
4983;0;1;1
4984;1;0;1
4985;1;0;4
4986;1;0;6
4987;1;0;1
4988;1;0;9
4989;0;0;1
4990;1;0;2
4991;1;0;7
4992;1;0;1
4993;1;0;2
4994;1;0;1
4995;1;0;1
4996;1;0;1
4997;1;1;1
4998;1;0;2
4999;0;0;1
5000;1;0;1
5001;1;0;1
5002;1;0;1
5003;1;0;1
5004;0;0;1
5005;1;0;1
5006;0;0;1
5007;0;0;1
5008;1;0;1
5009;1;0;1
5010;1;0;1
5011;1;0;1
5012;1;0;1
5013;1;0;1
5014;1;0;1
5015;0;0;1
5016;1;0;3
5017;1;0;1
5018;1;0;2
5019;1;0;2
5020;1;0;2
5021;1;0;7
5022;1;0;10
5023;1;0;1
5024;1;1;2
5025;1;0;1
5026;0;0;1
5027;1;0;1
5028;1;0;1
5029;1;0;2
5030;1;0;1
5031;0;0;4
5032;1;0;1
5033;1;0;5
5034;1;0;1
5035;1;0;1
5036;1;0;1
5037;1;0;4
5038;1;0;1
5039;1;0;2
5040;1;0;1
5041;1;0;1
5042;0;0;1
5043;1;0;23
5044;0;0;1
5045;0;0;1
5046;1;0;9
5047;0;0;7
5048;1;0;1
5049;1;0;13
5050;1;0;1
5051;1;0;2
5052;1;0;1
5053;1;0;1
5054;1;0;1
5055;1;0;2
5056;1;0;1
5057;0;0;2
5058;1;0;1
5059;1;0;1
5060;1;0;1
5061;1;0;2
5062;1;1;46
5063;1;0;1
5064;1;0;2
5065;1;1;1
5066;1;0;1
5067;1;0;6
5068;1;0;1
5069;1;0;1
5070;1;0;1
5071;1;0;2
5072;1;0;1
5073;1;0;1
5074;1;0;11
5075;1;0;3
5076;1;0;1
5077;1;0;1
5078;1;0;1
5079;1;0;1
5080;0;0;2
5081;1;0;1
5082;1;0;1
5083;0;0;3
5084;1;0;2
5085;1;0;14
5086;1;0;2
5087;1;0;1
5088;1;0;1
5089;1;0;1
5090;0;0;1
5091;1;0;3
5092;1;0;3
5093;1;0;1
5094;1;0;1
5095;1;0;1
5096;0;0;1
5097;1;0;1
5098;1;0;1
5099;1;0;2
5100;1;0;1
5101;1;0;1
5102;1;0;1
5103;1;0;1
5104;1;0;1
5105;1;0;3
5106;1;0;1
5107;1;0;3
5108;1;0;2
5109;1;0;3
5110;1;0;1
5111;1;0;1
5112;1;1;1
5113;1;0;1
5114;1;0;1
5115;1;0;1
5116;1;0;3
5117;1;0;1
5118;1;0;3
5119;1;0;1
5120;0;0;1
5121;1;0;1
5122;0;0;1
5123;1;0;1
5124;1;0;1
5125;1;0;1
5126;0;0;19
5127;1;0;2
5128;0;0;1
5129;1;0;1
5130;1;0;9
5131;1;0;1
5132;1;0;4
5133;1;0;1
5134;1;0;2
5135;1;0;1
5136;1;0;1
5137;1;0;1
5138;1;0;1
5139;1;0;1
5140;1;0;1
5141;1;0;1
5142;1;0;1
5143;1;0;1
5144;1;0;1
5145;1;0;1
5146;1;0;1
5147;0;0;4
5148;1;0;1
5149;1;0;1
5150;1;0;1
5151;1;0;2
5152;0;0;8
5153;1;0;2
5154;1;0;1
5155;1;0;4
5156;1;0;1
5157;1;0;1
5158;1;0;3
5159;1;0;2
5160;1;0;1
5161;1;0;1
5162;1;0;3
5163;1;0;1
5164;1;0;1
5165;1;0;1
5166;1;0;1
5167;1;0;1
5168;1;0;1
5169;1;0;1
5170;1;0;1
5171;1;0;1
5172;1;0;1
5173;1;0;1
5174;0;0;1
5175;1;0;7
5176;1;0;8
5177;0;0;1
5178;1;0;1
5179;1;0;1
5180;1;0;3
5181;1;0;1
5182;1;0;1
5183;1;0;1
5184;1;0;6
5185;0;0;1
5186;1;0;1
5187;1;0;1
5188;1;0;4
5189;1;0;2
5190;0;0;2
5191;1;0;1
5192;1;0;3
5193;1;0;1
5194;1;0;1
5195;0;0;2
5196;1;0;1
5197;1;0;1
5198;1;0;1
5199;1;0;2
5200;1;0;17
5201;1;0;1
5202;1;0;2
5203;1;0;1
5204;1;0;11
5205;1;0;1
5206;1;0;1
5207;1;0;1
5208;1;0;1
5209;1;0;1
5210;1;0;3
5211;1;0;2
5212;1;0;13
5213;0;0;1
5214;1;0;5
5215;0;0;1
5216;1;0;1
5217;1;0;1
5218;1;0;1
5219;1;0;1
5220;1;0;2
5221;1;0;1
5222;1;0;2
5223;1;0;2
5224;1;0;1
5225;1;0;1
5226;1;0;1
5227;1;0;2
5228;1;0;2
5229;1;0;6
5230;1;0;2
5231;1;0;1
5232;1;0;5
5233;1;0;3
5234;1;0;1
5235;1;0;4
5236;1;0;4
5237;1;0;1
5238;1;0;4
5239;0;0;1
5240;1;0;5
5241;1;0;1
5242;1;0;1
5243;1;0;1
5244;1;0;2
5245;1;0;1
5246;1;0;1
5247;1;0;1
5248;0;0;1
5249;1;0;1
5250;1;0;2
5251;1;0;1
5252;1;0;1
5253;1;0;1
5254;1;0;5
5255;1;0;1
5256;1;0;1
5257;1;0;1
5258;1;0;1
5259;1;1;1
5260;1;0;3
5261;1;0;1
5262;1;0;1
5263;1;0;1
5264;1;0;1
5265;1;0;2
5266;1;0;1
5267;1;0;2
5268;1;0;7
5269;1;0;2
5270;1;0;5
5271;1;0;1
5272;1;0;1
5273;0;0;3
5274;1;0;5
5275;0;0;4
5276;1;0;1
5277;1;0;1
5278;1;0;16
5279;1;0;1
5280;1;0;1
5281;1;0;1
5282;1;0;1
5283;1;0;1
5284;1;0;2
5285;1;0;1
5286;1;0;2
5287;1;1;1
5288;1;0;1
5289;1;0;1
5290;1;0;1
5291;1;0;9
5292;1;0;3
5293;1;0;1
5294;1;0;1
5295;1;0;2
5296;1;0;1
5297;1;0;1
5298;1;0;2
5299;0;0;1
5300;1;0;4
5301;1;0;1
5302;0;0;1
5303;1;0;1
5304;1;0;8
5305;1;0;3
5306;1;0;13
5307;1;0;1
5308;1;0;2
5309;1;0;1
5310;0;0;1
5311;0;0;1
5312;1;0;3
5313;1;0;8
5314;1;0;1
5315;1;0;1
5316;1;0;1
5317;1;0;1
5318;1;0;2
5319;1;0;1
5320;1;0;1
5321;1;0;8
5322;0;0;1
5323;1;0;2
5324;1;0;1
5325;1;0;1
5326;1;0;5
5327;1;1;81
5328;1;0;1
5329;1;0;1
5330;1;0;6
5331;1;0;1
5332;1;0;1
5333;1;0;1
5334;1;0;1
5335;1;0;1
5336;0;0;2
5337;1;0;1
5338;1;0;1
5339;1;0;1
5340;1;0;1
5341;0;0;1
5342;1;0;4
5343;1;0;2
5344;1;0;2
5345;1;0;1
5346;1;0;2
5347;1;0;1
5348;0;0;2
5349;1;0;1
5350;1;0;1
5351;1;0;12
5352;1;0;1
5353;1;0;2
5354;1;0;1
5355;1;0;1
5356;1;1;1
5357;1;0;1
5358;1;0;1
5359;1;0;1
5360;1;0;4
5361;1;0;7
5362;1;0;1
5363;1;0;1
5364;1;0;1
5365;1;0;1
5366;1;1;1
5367;1;0;6
5368;1;0;1
5369;1;0;1
5370;1;0;1
5371;1;0;1
5372;1;0;1
5373;1;0;1
5374;1;0;1
5375;1;0;1
5376;1;0;1
5377;1;0;1
5378;1;0;1
5379;1;0;1
5380;1;0;1
5381;1;0;1
5382;1;0;1
5383;1;0;1
5384;1;0;3
5385;1;0;4
5386;1;0;1
5387;1;0;2
5388;1;0;1
5389;1;0;1
5390;1;0;2
5391;0;0;1
5392;1;0;4
5393;1;0;5
5394;1;0;1
5395;1;0;1
5396;0;0;2
5397;1;0;1
5398;1;0;1
5399;1;0;5
5400;0;0;1
5401;1;0;1
5402;1;0;2
5403;1;0;3
5404;1;0;2
5405;0;0;1
5406;1;1;100
5407;1;0;1
5408;1;1;52
5409;1;0;8
5410;1;0;1
5411;0;0;1
5412;1;0;1
5413;1;0;1
5414;1;0;1
5415;1;0;1
5416;1;0;1
5417;1;0;1
5418;1;1;1
5419;1;0;2
5420;1;0;3
5421;1;0;1
5422;1;0;2
5423;1;0;3
5424;1;0;1
5425;1;0;1
5426;1;0;1
5427;1;0;1
5428;1;0;1
5429;1;0;2
5430;1;0;1
5431;0;0;1
5432;1;0;2
5433;1;0;1
5434;1;0;7
5435;1;0;1
5436;1;0;11
5437;1;0;9
5438;1;0;1
5439;1;0;1
5440;1;0;3
5441;1;0;1
5442;1;0;8
5443;1;0;1
5444;1;0;12
5445;1;0;19
5446;1;1;4
5447;1;0;1
5448;1;0;1
5449;1;0;1
5450;1;0;1
5451;1;0;2
5452;1;0;1
5453;1;0;1
5454;1;0;6
5455;1;0;32
5456;1;0;37
5457;1;0;1
5458;1;0;1
5459;1;0;1
5460;1;0;4
5461;1;0;1
5462;1;0;2
5463;0;0;1
5464;1;0;2
5465;1;0;3
5466;1;0;2
5467;1;0;1
5468;1;0;1
5469;1;0;1
5470;1;0;1
5471;1;0;1
5472;1;0;8
5473;1;0;1
5474;1;0;3
5475;1;0;6
5476;1;0;1
5477;1;0;1
5478;1;0;1
5479;1;0;1
5480;1;0;5
5481;1;0;23
5482;1;0;44
5483;1;0;5
5484;1;0;1
5485;1;0;1
5486;1;0;1
5487;1;0;2
5488;1;0;24
5489;1;0;1
5490;0;0;1
5491;1;0;9
5492;1;1;1
5493;1;0;1
5494;1;0;2
5495;1;0;2
5496;0;0;2
5497;1;0;2
5498;1;0;2
5499;1;0;1
5500;1;0;1
5501;1;0;1
5502;1;0;1
5503;1;0;1
5504;1;0;1
5505;1;0;3
5506;1;0;1
5507;1;0;1
5508;1;0;2
5509;1;0;4
5510;1;0;1
5511;1;0;1
5512;1;0;1
5513;1;0;1
5514;1;0;3
5515;1;0;7
5516;1;0;2
5517;1;0;1
5518;1;0;27
5519;1;0;7
5520;1;0;1
5521;1;0;1
5522;1;0;1
5523;1;0;1
5524;0;0;38
5525;1;0;1
5526;1;0;2
5527;1;0;1
5528;1;1;1
5529;1;0;27
5530;1;0;1
5531;1;0;2
5532;1;1;4
5533;0;0;5
5534;1;0;5
5535;1;0;6
5536;1;0;2
5537;1;0;6
5538;1;0;2
5539;1;0;1
5540;1;0;1
5541;1;0;2
5542;1;1;1
5543;1;0;3
5544;1;0;3
5545;0;0;2
5546;0;0;2
5547;0;0;41
5548;1;0;1
5549;0;0;1
5550;1;0;1
5551;1;0;2
5552;1;0;1
5553;1;0;1
5554;0;0;1
5555;1;0;3
5556;0;0;1
5557;1;0;1
5558;1;0;10
5559;1;0;1
5560;1;0;1
5561;1;0;1
5562;1;0;1
5563;1;0;1
5564;1;0;7
5565;1;0;1
5566;1;0;1
5567;1;0;1
5568;1;0;2
5569;1;1;7
5570;1;0;2
5571;1;0;1
5572;1;0;1
5573;0;0;1
5574;1;0;1
5575;1;0;4
5576;1;0;3
5577;1;0;1
5578;1;0;2
5579;1;0;1
5580;1;0;1
5581;1;0;1
5582;1;0;12
5583;1;1;1
5584;1;0;2
5585;1;0;1
5586;1;0;1
5587;1;0;1
5588;1;0;7
5589;1;0;1
5590;1;0;1
5591;1;0;2
5592;1;0;1
5593;1;0;1
5594;1;0;1
5595;1;0;1
5596;1;0;1
5597;1;0;1
5598;1;0;1
5599;1;0;1
5600;1;0;3
5601;1;0;2
5602;1;0;1
5603;1;0;1
5604;1;0;1
5605;1;0;1
5606;1;0;1
5607;1;0;1
5608;1;0;3
5609;1;0;1
5610;1;0;1
5611;1;0;2
5612;1;0;33
5613;1;0;1
5614;1;0;1
5615;0;0;2
5616;1;0;1
5617;1;0;1
5618;1;0;18
5619;1;0;1
5620;1;0;1
5621;1;0;1
5622;1;0;1
5623;1;0;1
5624;1;0;2
5625;1;0;1
5626;1;0;11
5627;1;0;1
5628;1;0;4
5629;1;0;5
5630;1;0;1
5631;1;0;1
5632;1;0;1
5633;1;0;1
5634;1;0;4
5635;1;0;2
5636;1;0;2
5637;1;0;1
5638;1;0;1
5639;1;0;3
5640;1;0;2
5641;1;0;1
5642;1;0;1
5643;1;0;1
5644;1;0;29
5645;1;0;1
5646;1;0;8
5647;1;0;9
5648;1;0;1
5649;1;0;4
5650;1;0;2
5651;1;0;1
5652;1;0;1
5653;1;0;1
5654;0;0;17
5655;1;0;1
5656;1;0;5
5657;1;0;1
5658;1;0;6
5659;1;0;1
5660;1;0;1
5661;1;0;1
5662;1;0;1
5663;1;0;1
5664;1;0;11
5665;0;0;1
5666;1;0;2
5667;1;0;2
5668;1;0;1
5669;1;0;1
5670;1;0;1
5671;1;0;2
5672;1;0;1
5673;1;0;1
5674;1;0;1
5675;1;0;12
5676;1;0;1
5677;0;0;1
5678;1;0;1
5679;1;0;1
5680;0;0;1
5681;1;0;2
5682;0;0;25
5683;1;0;1
5684;0;0;9
5685;1;0;2
5686;1;0;1
5687;1;0;2
5688;1;0;1
5689;1;0;2
5690;1;0;2
5691;1;0;1
5692;1;0;2
5693;1;0;2
5694;1;0;1
5695;1;0;1
5696;0;0;6
5697;1;0;1
5698;1;0;1
5699;1;0;1
5700;1;1;8
5701;1;0;1
5702;1;0;6
5703;1;0;4
5704;0;0;2
5705;1;0;3
5706;1;0;1
5707;1;0;1
5708;1;0;13
5709;1;0;1
5710;1;0;2
5711;1;0;1
5712;1;0;1
5713;1;0;1
5714;0;0;5
5715;0;0;2
5716;1;0;1
5717;1;0;1
5718;1;0;1
5719;1;0;10
5720;1;0;1
5721;1;0;5
5722;1;0;1
5723;1;0;1
5724;1;0;11
5725;1;0;2
5726;1;0;2
5727;1;0;1
5728;1;0;1
5729;1;0;1
5730;1;0;1
5731;1;0;1
5732;1;0;2
5733;0;0;1
5734;1;0;1
5735;1;0;1
5736;1;0;1
5737;0;0;94
5738;1;0;1
5739;1;0;2
5740;1;0;1
5741;1;0;1
5742;1;0;2
5743;1;0;2
5744;1;0;1
5745;1;0;1
5746;1;0;1
5747;1;0;1
5748;1;1;2
5749;1;0;1
5750;1;0;7
5751;1;0;1
5752;1;0;5
5753;1;0;1
5754;1;0;1
5755;1;0;1
5756;1;0;1
5757;1;0;2
5758;1;0;1
5759;1;0;1
5760;1;0;3
5761;1;0;2
5762;1;0;1
5763;1;0;1
5764;1;0;24
5765;1;0;1
5766;1;0;1
5767;1;0;5
5768;1;0;4
5769;1;0;26
5770;0;0;3
5771;1;0;4
5772;1;0;2
5773;1;0;1
5774;1;0;1
5775;1;0;2
5776;1;0;1
5777;1;0;2
5778;1;0;3
5779;1;0;6
5780;1;0;1
5781;1;0;1
5782;1;0;2
5783;1;0;2
5784;1;0;1
5785;1;0;1
5786;1;0;1
5787;0;0;2
5788;1;0;3
5789;1;0;1
5790;1;0;1
5791;1;0;1
5792;1;0;4
5793;1;0;3
5794;1;0;1
5795;0;0;44
5796;1;0;1
5797;1;0;1
5798;0;0;1
5799;1;0;1
5800;1;0;1
5801;1;0;2
5802;1;0;2
5803;1;0;3
5804;1;0;1
5805;1;0;2
5806;0;0;1
5807;1;0;6
5808;1;0;1
5809;1;0;1
5810;0;0;2
5811;1;0;1
5812;1;0;1
5813;1;0;2
5814;1;0;15
5815;1;1;1
5816;1;0;1
5817;1;0;1
5818;1;0;1
5819;1;0;1
5820;1;1;1
5821;1;0;7
5822;0;0;2
5823;1;0;1
5824;1;0;2
5825;1;0;3
5826;1;0;1
5827;1;0;9
5828;1;1;64
5829;1;0;21
5830;1;0;7
5831;1;0;1
5832;1;1;1
5833;1;1;1
5834;1;0;15
5835;1;0;1
5836;1;0;2
5837;1;0;1
5838;1;0;1
5839;1;0;1
5840;1;0;1
5841;1;0;1
5842;1;0;1
5843;1;0;2
5844;1;0;1
5845;1;0;1
5846;0;1;3
5847;1;0;4
5848;1;0;1
5849;1;0;1
5850;1;0;1
5851;1;0;5
5852;1;0;1
5853;1;0;5
5854;1;0;8
5855;1;0;1
5856;1;0;2
5857;1;0;8
5858;1;0;1
5859;1;0;1
5860;1;0;6
5861;1;0;1
5862;1;0;10
5863;1;0;1
5864;1;0;2
5865;1;0;1
5866;1;0;1
5867;1;0;1
5868;1;0;1
5869;1;0;1
5870;1;0;1
5871;1;0;1
5872;1;0;1
5873;0;0;1
5874;1;0;1
5875;0;0;1
5876;1;0;5
5877;1;0;1
5878;1;0;3
5879;1;0;1
5880;0;0;1
5881;0;0;1
5882;0;1;10
5883;1;0;2
5884;1;0;1
5885;0;0;1
5886;1;0;1
5887;1;0;1
5888;1;0;2
5889;0;0;1
5890;1;0;1
5891;1;0;1
5892;1;0;6
5893;1;0;2
5894;1;0;2
5895;1;0;1
5896;1;0;15
5897;1;0;1
5898;1;0;1
5899;1;0;1
5900;1;0;1
5901;1;0;1
5902;1;0;1
5903;1;0;1
5904;1;0;3
5905;1;0;1
5906;1;0;2
5907;1;0;1
5908;1;0;1
5909;1;0;1
5910;1;0;1
5911;1;0;14
5912;1;0;5
5913;1;0;1
5914;0;0;2
5915;1;0;1
5916;1;0;1
5917;1;0;3
5918;1;1;1
5919;1;0;1
5920;1;0;7
5921;1;0;1
5922;1;0;5
5923;0;0;1
5924;1;0;1
5925;1;0;1
5926;1;0;2
5927;1;0;1
5928;1;0;1
5929;1;0;11
5930;1;0;2
5931;1;0;2
5932;0;0;1
5933;0;0;1
5934;0;0;1
5935;1;0;1
5936;1;0;1
5937;1;1;1
5938;1;0;1
5939;1;0;18
5940;1;0;1
5941;1;0;1
5942;1;0;1
5943;1;0;1
5944;0;0;1
5945;1;0;1
5946;1;0;2
5947;1;0;1
5948;1;0;1
5949;1;0;1
5950;1;0;1
5951;1;0;1
5952;0;0;1
5953;1;0;2
5954;1;1;27
5955;1;0;1
5956;1;0;2
5957;1;0;1
5958;1;0;5
5959;1;0;1
5960;1;0;2
5961;1;0;1
5962;1;0;1
5963;1;0;1
5964;1;0;1
5965;1;0;1
5966;1;0;3
5967;1;0;1
5968;1;0;6
5969;1;0;1
5970;1;0;1
5971;1;0;1
5972;0;0;5
5973;1;0;1
5974;1;0;1
5975;1;0;2
5976;1;0;1
5977;1;0;1
5978;1;0;1
5979;1;0;12
5980;1;0;1
5981;0;0;10
5982;1;0;2
5983;1;0;1
5984;1;0;2
5985;1;0;1
5986;1;0;1
5987;0;0;1
5988;1;1;17
5989;1;0;2
5990;1;0;1
5991;1;0;2
5992;1;0;1
5993;1;0;5
5994;1;0;5
5995;1;0;1
5996;1;0;1
5997;1;0;1
5998;1;0;1
5999;1;0;1
6000;1;0;26
6001;1;0;1
6002;1;0;1
6003;0;0;1
6004;1;0;1
6005;1;0;1
6006;1;0;1
6007;1;0;2
6008;0;0;2
6009;1;0;1
6010;1;0;26
6011;1;0;1
6012;1;0;1
6013;1;0;1
6014;0;0;1
6015;1;0;1
6016;1;0;1
6017;1;0;2
6018;0;0;1
6019;1;0;16
6020;1;0;1
6021;1;0;5
6022;1;0;10
6023;1;0;2
6024;1;0;3
6025;1;0;3
6026;1;0;1
6027;1;0;3
6028;1;0;1
6029;0;0;1
6030;1;0;1
6031;1;0;1
6032;1;0;1
6033;1;0;2
6034;1;0;1
6035;1;0;1
6036;1;0;1
6037;1;0;1
6038;1;0;1
6039;1;0;1
6040;1;0;2
6041;1;0;2
6042;0;0;2
6043;1;0;1
6044;1;0;2
6045;1;0;7
6046;1;0;1
6047;1;0;1
6048;1;0;1
6049;1;1;1
6050;1;0;1
6051;0;0;14
6052;1;0;1
6053;1;0;1
6054;0;0;2
6055;1;0;8
6056;0;0;3
6057;1;0;2
6058;1;0;1
6059;1;0;1
6060;1;1;1
6061;0;0;1
6062;1;0;1
6063;1;0;10
6064;1;0;1
6065;0;0;1
6066;1;0;1
6067;0;0;3
6068;1;0;3
6069;1;0;1
6070;1;0;3
6071;1;0;1
6072;1;0;1
6073;1;0;1
6074;1;0;1
6075;0;0;1
6076;1;0;2
6077;1;0;1
6078;1;0;1
6079;0;0;1
6080;1;0;1
6081;1;0;1
6082;1;0;1
6083;1;0;1
6084;1;0;1
6085;1;0;1
6086;1;0;1
6087;1;0;1
6088;1;0;1
6089;1;1;1
6090;1;0;2
6091;1;0;1
6092;1;0;2
6093;1;0;1
6094;1;0;8
6095;1;0;1
6096;0;0;1
6097;1;0;2
6098;1;0;1
6099;1;0;1
6100;1;0;2
6101;1;0;1
6102;1;0;2
6103;1;0;1
6104;1;0;1
6105;1;0;1
6106;1;0;4
6107;1;0;6
6108;0;0;1
6109;1;0;1
6110;1;0;1
6111;1;0;1
6112;1;0;1
6113;1;0;1
6114;1;0;1
6115;1;0;3
6116;1;0;1
6117;1;0;1
6118;1;0;1
6119;0;0;1
6120;1;0;1
6121;1;0;1
6122;1;0;9
6123;1;0;1
6124;1;0;1
6125;1;0;4
6126;1;0;1
6127;1;0;2
6128;1;0;1
6129;1;0;1
6130;1;0;1
6131;1;0;1
6132;1;0;16
6133;1;0;1
6134;1;0;1
6135;1;0;1
6136;1;0;1
6137;1;0;1
6138;1;0;1
6139;1;0;3
6140;1;0;1
6141;1;0;3
6142;1;0;2
6143;1;0;1
6144;1;0;1
6145;1;0;1
6146;1;0;1
6147;1;0;1
6148;1;0;1
6149;1;0;1
6150;1;0;1
6151;1;0;1
6152;1;0;2
6153;0;0;2
6154;1;0;1
6155;1;0;1
6156;1;0;2
6157;1;0;2
6158;1;0;1
6159;1;0;1
6160;1;0;1
6161;1;0;1
6162;1;0;4
6163;1;0;4
6164;1;0;1
6165;1;0;1
6166;1;0;1
6167;1;0;1
6168;1;0;1
6169;1;0;1
6170;1;0;1
6171;1;0;1
6172;0;0;1
6173;0;0;1
6174;1;0;1
6175;1;0;1
6176;0;0;1
6177;1;0;4
6178;1;0;1
6179;1;0;2
6180;1;0;4
6181;1;0;3
6182;1;0;1
6183;1;0;1
6184;1;1;13
6185;1;0;2
6186;0;0;1
6187;1;0;1
6188;1;0;1
6189;0;0;1
6190;1;0;1
6191;1;0;1
6192;0;0;1
6193;1;0;1
6194;1;0;1
6195;1;0;1
6196;1;0;1
6197;1;0;3
6198;1;1;2
6199;1;0;1
6200;1;0;2
6201;1;0;1
6202;0;0;1
6203;1;0;2
6204;1;0;1
6205;1;0;6
6206;1;0;1
6207;1;0;3
6208;1;0;8
6209;0;0;2
6210;1;0;9
6211;1;0;2
6212;0;0;2
6213;1;0;1
6214;1;0;1
6215;0;0;1
6216;1;0;4
6217;1;0;1
6218;1;0;2
6219;1;0;7
6220;1;0;2
6221;1;0;2
6222;1;0;1
6223;1;0;1
6224;1;0;1
6225;1;0;4
6226;1;0;1
6227;1;0;1
6228;1;0;1
6229;1;0;3
6230;1;0;1
6231;1;0;1
6232;1;0;2
6233;1;0;1
6234;1;0;1
6235;1;0;1
6236;1;0;1
6237;1;0;1
6238;1;0;1
6239;0;0;5
6240;1;1;8
6241;1;0;1
6242;1;0;1
6243;1;0;3
6244;1;1;21
6245;1;0;1
6246;1;0;3
6247;1;0;1
6248;1;0;1
6249;1;0;1
6250;1;0;2
6251;1;0;1
6252;1;0;1
6253;1;0;1
6254;1;0;1
6255;1;0;1
6256;1;0;1
6257;1;0;1
6258;1;0;5
6259;1;0;1
6260;1;0;1
6261;1;0;10
6262;1;0;1
6263;1;0;4
6264;1;0;2
6265;1;0;1
6266;1;0;16
6267;1;0;1
6268;1;0;1
6269;1;0;1
6270;0;0;3
6271;1;0;1
6272;1;0;1
6273;1;0;1
6274;1;0;1
6275;1;0;2
6276;1;0;1
6277;1;0;1
