"storeNum";"Year";"Week";"Date";"Weekind";"p1sales";"p2sales";"p1price";"p2price";"p1prom";"p2prom";"compind";"storesize";"city";"citysize";"W";"Post"
"103";2023;3;2023-01-16;55;383;468;2.29;2.59;0;0;-0.17;157;"OSLO";580000;0;0
"103";2023;4;2023-01-23;56;416;464;2.99;2.99;1;0;-0.17;157;"OSLO";580000;0;0
"103";2023;5;2023-01-30;57;379;465;2.29;2.59;0;0;-0.17;157;"OSLO";580000;0;0
"103";2023;6;2023-02-06;58;384;470;2.99;2.49;0;0;-0.17;157;"OSLO";580000;0;0
"103";2023;7;2023-02-13;59;380;466;2.49;2.99;0;0;-0.17;157;"OSLO";580000;0;0
"103";2023;8;2023-02-20;60;372;469;2.79;2.99;0;0;-0.17;157;"OSLO";580000;0;0
"103";2023;9;2023-02-27;61;378;467;2.19;2.29;0;0;-0.17;157;"OSLO";580000;0;0
"103";2023;10;2023-03-06;62;389;465;2.79;2.49;0;0;-0.17;157;"OSLO";580000;0;0
"103";2023;11;2023-03-13;63;380;464;2.49;2.29;0;0;-0.17;157;"OSLO";580000;0;0
"103";2023;12;2023-03-20;64;373;468;2.99;3.19;0;0;-0.17;157;"OSLO";580000;0;0
"103";2023;13;2023-03-27;65;387;456;2.19;3.19;0;0;-0.17;157;"OSLO";580000;0;0
"103";2023;14;2023-04-03;66;422;556;2.19;2.99;1;1;-0.17;157;"OSLO";580000;0;0
"103";2023;15;2023-04-10;67;376;559;2.29;2.29;0;1;-0.17;157;"OSLO";580000;0;0
"103";2023;16;2023-04-17;68;381;554;2.99;2.59;0;1;-0.17;157;"OSLO";580000;0;0
"103";2023;17;2023-04-24;69;369;555;2.99;2.59;0;1;-0.17;157;"OSLO";580000;0;0
"103";2023;18;2023-05-01;70;376;464;2.19;2.29;0;0;-0.17;157;"OSLO";580000;0;0
"103";2023;19;2023-05-08;71;375;558;2.19;3.19;0;1;-0.17;157;"OSLO";580000;0;0
"103";2023;20;2023-05-15;72;379;468;2.29;2.49;0;0;-0.17;157;"OSLO";580000;0;0
"103";2023;21;2023-05-22;73;376;466;2.19;3.19;0;0;-0.17;157;"OSLO";580000;0;0
"103";2023;22;2023-05-29;74;367;561;2.99;3.19;0;1;-0.17;157;"OSLO";580000;0;0
"103";2023;23;2023-06-05;75;374;461;2.49;2.99;0;0;-0.17;157;"OSLO";580000;0;0
"103";2023;24;2023-06-12;76;376;466;2.79;2.49;0;0;-0.17;157;"OSLO";580000;0;0
"103";2023;25;2023-06-19;77;379;460;2.19;3.19;0;0;-0.17;157;"OSLO";580000;0;0
"103";2023;26;2023-06-26;78;368;464;2.79;2.49;0;0;-0.17;157;"OSLO";580000;0;0
"103";2023;27;2023-07-03;79;374;556;2.99;2.29;0;1;-0.17;157;"OSLO";580000;0;1
"103";2023;28;2023-07-10;80;375;463;2.29;2.59;0;0;-0.17;157;"OSLO";580000;0;1
"103";2023;29;2023-07-17;81;371;471;2.99;2.99;0;0;-0.17;157;"OSLO";580000;0;1
"103";2023;30;2023-07-24;82;371;465;2.79;2.29;0;0;-0.17;157;"OSLO";580000;0;1
"103";2023;31;2023-07-31;83;372;468;2.79;2.59;0;0;-0.17;157;"OSLO";580000;0;1
"103";2023;32;2023-08-07;84;410;553;2.19;2.59;1;1;-0.17;157;"OSLO";580000;0;1
"103";2023;33;2023-08-14;85;376;553;2.49;3.19;0;1;-0.17;157;"OSLO";580000;0;1
"103";2023;34;2023-08-21;86;374;466;2.79;2.49;0;0;-0.17;157;"OSLO";580000;0;1
"103";2023;35;2023-08-28;87;377;464;2.49;3.19;0;0;-0.17;157;"OSLO";580000;0;1
"103";2023;36;2023-09-04;88;372;460;2.19;3.19;0;0;-0.17;157;"OSLO";580000;0;1
"103";2023;37;2023-09-11;89;372;463;2.29;2.29;0;0;-0.17;157;"OSLO";580000;0;1
"103";2023;38;2023-09-18;90;371;463;2.99;2.29;0;0;-0.17;157;"OSLO";580000;0;1
"103";2023;39;2023-09-25;91;370;462;2.99;3.19;0;0;-0.17;157;"OSLO";580000;0;1
"103";2023;40;2023-10-02;92;375;454;2.29;2.59;0;0;-0.17;157;"OSLO";580000;0;1
"103";2023;41;2023-10-09;93;373;456;2.29;2.29;0;0;-0.17;157;"OSLO";580000;0;1
"103";2023;42;2023-10-16;94;368;454;2.19;2.49;0;0;-0.17;157;"OSLO";580000;0;1
"103";2023;43;2023-10-23;95;413;462;2.19;2.49;1;0;-0.17;157;"OSLO";580000;0;1
"103";2023;44;2023-10-30;96;372;457;2.19;2.49;0;0;-0.17;157;"OSLO";580000;0;1
"103";2023;45;2023-11-06;97;374;457;2.29;2.99;0;0;-0.17;157;"OSLO";580000;0;1
"103";2023;46;2023-11-13;98;369;459;2.99;2.59;0;0;-0.17;157;"OSLO";580000;0;1
"103";2023;47;2023-11-20;99;369;460;2.49;2.29;0;0;-0.17;157;"OSLO";580000;0;1
"103";2023;48;2023-11-27;100;374;462;2.49;2.49;0;0;-0.17;157;"OSLO";580000;0;1
"103";2023;49;2023-12-04;101;370;458;2.29;2.29;0;0;-0.17;157;"OSLO";580000;0;1
"103";2023;50;2023-12-11;102;365;460;2.19;2.49;0;0;-0.17;157;"OSLO";580000;0;1
"103";2023;51;2023-12-18;103;372;458;2.29;2.49;0;0;-0.17;157;"OSLO";580000;0;1
"103";2023;52;2023-12-25;104;373;464;2.19;2.99;0;0;-0.17;157;"OSLO";580000;0;1
"104";2022;1;2022-01-03;1;351;433;2.49;2.49;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;2;2022-01-10;2;353;424;2.29;2.29;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;3;2022-01-17;3;349;423;2.99;3.19;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;4;2022-01-24;4;346;513;2.79;2.59;0;1;-0.665;122;"OSLO";580000;0;0
"104";2022;5;2022-01-31;5;352;426;2.19;3.19;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;6;2022-02-07;6;347;426;2.79;2.59;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;7;2022-02-14;7;348;417;2.49;2.99;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;8;2022-02-21;8;348;419;2.49;2.49;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;9;2022-02-28;9;342;420;2.79;2.59;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;10;2022-03-07;10;344;420;2.19;2.29;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;11;2022-03-14;11;384;420;2.99;3.19;1;0;-0.665;122;"OSLO";580000;0;0
"104";2022;12;2022-03-21;12;346;419;2.79;2.99;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;13;2022-03-28;13;342;421;2.99;2.49;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;14;2022-04-04;14;340;418;2.99;2.29;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;15;2022-04-11;15;374;416;2.79;3.19;1;0;-0.665;122;"OSLO";580000;0;0
"104";2022;16;2022-04-18;16;379;497;2.29;3.19;1;1;-0.665;122;"OSLO";580000;0;0
"104";2022;17;2022-04-25;17;341;420;2.99;2.29;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;18;2022-05-02;18;374;408;2.49;3.19;1;0;-0.665;122;"OSLO";580000;0;0
"104";2022;19;2022-05-09;19;336;412;2.99;2.49;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;20;2022-05-16;20;332;409;2.79;2.99;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;21;2022-05-23;21;338;416;2.99;2.59;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;22;2022-05-30;22;340;414;2.49;2.29;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;23;2022-06-06;23;336;410;2.99;2.99;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;24;2022-06-13;24;373;409;2.79;2.49;1;0;-0.665;122;"OSLO";580000;0;0
"104";2022;25;2022-06-20;25;334;405;2.79;2.59;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;26;2022-06-27;26;372;493;2.99;2.59;1;1;-0.665;122;"OSLO";580000;0;0
"104";2022;27;2022-07-04;27;329;403;2.29;2.29;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;28;2022-07-11;28;332;404;2.29;2.49;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;29;2022-07-18;29;333;485;2.79;2.99;0;1;-0.665;122;"OSLO";580000;0;0
"104";2022;30;2022-07-25;30;332;399;2.19;3.19;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;31;2022-08-01;31;332;399;2.19;2.29;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;32;2022-08-08;32;332;400;2.19;2.49;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;33;2022-08-15;33;328;403;2.29;2.49;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;34;2022-08-22;34;327;400;2.19;2.49;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;35;2022-08-29;35;325;397;2.99;2.49;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;36;2022-09-05;36;359;394;2.49;2.99;1;0;-0.665;122;"OSLO";580000;0;0
"104";2022;37;2022-09-12;37;329;476;2.29;2.49;0;1;-0.665;122;"OSLO";580000;0;0
"104";2022;38;2022-09-19;38;320;397;2.29;2.29;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;39;2022-09-26;39;329;392;2.19;2.99;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;40;2022-10-03;40;352;401;2.99;3.19;1;0;-0.665;122;"OSLO";580000;0;0
"104";2022;41;2022-10-10;41;321;395;2.99;3.19;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;42;2022-10-17;42;318;392;2.19;2.49;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;43;2022-10-24;43;315;393;2.49;3.19;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;44;2022-10-31;44;316;394;2.29;2.29;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;45;2022-11-07;45;324;387;2.49;2.49;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;46;2022-11-14;46;349;396;2.79;2.59;1;0;-0.665;122;"OSLO";580000;0;0
"104";2022;47;2022-11-21;47;320;463;2.79;2.99;0;1;-0.665;122;"OSLO";580000;0;0
"104";2022;48;2022-11-28;48;320;463;2.99;2.99;0;1;-0.665;122;"OSLO";580000;0;0
"104";2022;49;2022-12-05;49;319;462;2.29;3.19;0;1;-0.665;122;"OSLO";580000;0;0
"104";2022;50;2022-12-12;50;345;384;2.19;2.29;1;0;-0.665;122;"OSLO";580000;0;0
"104";2022;51;2022-12-19;51;315;387;2.29;2.49;0;0;-0.665;122;"OSLO";580000;0;0
"104";2022;52;2022-12-26;52;318;386;2.49;2.29;0;0;-0.665;122;"OSLO";580000;0;0
"104";2023;1;2023-01-02;53;314;391;2.49;2.29;0;0;-0.665;122;"OSLO";580000;0;0
"104";2023;2;2023-01-09;54;317;383;2.49;2.99;0;0;-0.665;122;"OSLO";580000;0;0
"104";2023;3;2023-01-16;55;311;384;2.49;2.49;0;0;-0.665;122;"OSLO";580000;0;0
"104";2023;4;2023-01-23;56;342;379;2.79;2.49;1;0;-0.665;122;"OSLO";580000;0;0
"104";2023;5;2023-01-30;57;315;381;2.19;3.19;0;0;-0.665;122;"OSLO";580000;0;0
"104";2023;6;2023-02-06;58;313;378;2.99;3.19;0;0;-0.665;122;"OSLO";580000;0;0
"104";2023;7;2023-02-13;59;314;385;2.49;2.49;0;0;-0.665;122;"OSLO";580000;0;0
"104";2023;8;2023-02-20;60;306;383;2.19;2.49;0;0;-0.665;122;"OSLO";580000;0;0
"104";2023;9;2023-02-27;61;311;378;2.29;2.59;0;0;-0.665;122;"OSLO";580000;0;0
"104";2023;10;2023-03-06;62;308;382;2.79;2.99;0;0;-0.665;122;"OSLO";580000;0;0
"104";2023;11;2023-03-13;63;309;376;2.29;2.59;0;0;-0.665;122;"OSLO";580000;0;0
"104";2023;12;2023-03-20;64;301;380;2.79;2.49;0;0;-0.665;122;"OSLO";580000;0;0
"104";2023;13;2023-03-27;65;302;376;2.19;2.49;0;0;-0.665;122;"OSLO";580000;0;0
"104";2023;14;2023-04-03;66;332;450;2.49;2.29;1;1;-0.665;122;"OSLO";580000;0;0
"104";2023;15;2023-04-10;67;301;441;2.29;3.19;0;1;-0.665;122;"OSLO";580000;0;0
"104";2023;16;2023-04-17;68;298;442;2.79;2.49;0;1;-0.665;122;"OSLO";580000;0;0
"104";2023;17;2023-04-24;69;298;445;2.29;2.99;0;1;-0.665;122;"OSLO";580000;0;0
"104";2023;18;2023-05-01;70;300;374;2.79;3.19;0;0;-0.665;122;"OSLO";580000;0;0
"104";2023;19;2023-05-08;71;300;448;2.29;3.19;0;1;-0.665;122;"OSLO";580000;0;0
"104";2023;20;2023-05-15;72;296;374;2.29;2.29;0;0;-0.665;122;"OSLO";580000;0;0
"104";2023;21;2023-05-22;73;300;366;2.29;2.29;0;0;-0.665;122;"OSLO";580000;0;0
"104";2023;22;2023-05-29;74;299;441;2.29;3.19;0;1;-0.665;122;"OSLO";580000;0;0
"104";2023;23;2023-06-05;75;297;370;2.19;2.49;0;0;-0.665;122;"OSLO";580000;0;0
"104";2023;24;2023-06-12;76;300;363;2.19;2.59;0;0;-0.665;122;"OSLO";580000;0;0
"104";2023;25;2023-06-19;77;293;359;2.49;2.99;0;0;-0.665;122;"OSLO";580000;0;0
"104";2023;26;2023-06-26;78;293;368;2.29;2.59;0;0;-0.665;122;"OSLO";580000;0;0
"104";2023;27;2023-07-03;79;290;437;2.19;2.29;0;1;-0.665;122;"OSLO";580000;0;1
"104";2023;28;2023-07-10;80;294;368;2.29;2.29;0;0;-0.665;122;"OSLO";580000;0;1
"104";2023;29;2023-07-17;81;287;364;2.19;2.49;0;0;-0.665;122;"OSLO";580000;0;1
"104";2023;30;2023-07-24;82;291;364;2.79;2.49;0;0;-0.665;122;"OSLO";580000;0;1
"104";2023;31;2023-07-31;83;292;359;2.49;3.19;0;0;-0.665;122;"OSLO";580000;0;1
"104";2023;32;2023-08-07;84;314;436;2.29;2.29;1;1;-0.665;122;"OSLO";580000;0;1
"104";2023;33;2023-08-14;85;294;438;2.99;2.49;0;1;-0.665;122;"OSLO";580000;0;1
"104";2023;34;2023-08-21;86;287;362;2.49;2.59;0;0;-0.665;122;"OSLO";580000;0;1
"104";2023;35;2023-08-28;87;286;354;2.79;2.59;0;0;-0.665;122;"OSLO";580000;0;1
"104";2023;36;2023-09-04;88;287;356;2.79;2.59;0;0;-0.665;122;"OSLO";580000;0;1
"104";2023;37;2023-09-11;89;288;359;2.79;2.29;0;0;-0.665;122;"OSLO";580000;0;1
"104";2023;38;2023-09-18;90;285;361;2.79;2.29;0;0;-0.665;122;"OSLO";580000;0;1
"104";2023;39;2023-09-25;91;286;354;2.49;2.59;0;0;-0.665;122;"OSLO";580000;0;1
"104";2023;40;2023-10-02;92;286;352;2.19;3.19;0;0;-0.665;122;"OSLO";580000;0;1
"104";2023;41;2023-10-09;93;284;350;2.99;2.99;0;0;-0.665;122;"OSLO";580000;0;1
"104";2023;42;2023-10-16;94;280;357;2.79;2.59;0;0;-0.665;122;"OSLO";580000;0;1
"104";2023;43;2023-10-23;95;315;351;2.19;3.19;1;0;-0.665;122;"OSLO";580000;0;1
"104";2023;44;2023-10-30;96;276;352;2.49;2.29;0;0;-0.665;122;"OSLO";580000;0;1
"104";2023;45;2023-11-06;97;277;348;2.49;2.59;0;0;-0.665;122;"OSLO";580000;0;1
"104";2023;46;2023-11-13;98;275;345;2.49;2.99;0;0;-0.665;122;"OSLO";580000;0;1
"104";2023;47;2023-11-20;99;278;344;2.99;2.29;0;0;-0.665;122;"OSLO";580000;0;1
"104";2023;48;2023-11-27;100;277;346;2.19;2.99;0;0;-0.665;122;"OSLO";580000;0;1
"104";2023;49;2023-12-04;101;278;342;2.19;2.59;0;0;-0.665;122;"OSLO";580000;0;1
"104";2023;50;2023-12-11;102;272;341;2.79;2.59;0;0;-0.665;122;"OSLO";580000;0;1
"104";2023;51;2023-12-18;103;276;344;2.19;2.59;0;0;-0.665;122;"OSLO";580000;0;1
"104";2023;52;2023-12-25;104;279;350;2.29;2.29;0;0;-0.665;122;"OSLO";580000;0;1
"105";2022;1;2022-01-03;1;293;319;2.49;2.49;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;2;2022-01-10;2;296;320;2.79;2.49;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;3;2022-01-17;3;290;317;2.99;2.59;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;4;2022-01-24;4;296;314;2.29;3.19;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;5;2022-01-31;5;295;318;2.79;2.29;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;6;2022-02-07;6;290;377;2.29;2.49;0;1;-0.438;100;"BERGEN";213585;0;0
"105";2022;7;2022-02-14;7;290;376;2.19;2.29;0;1;-0.438;100;"BERGEN";213585;0;0
"105";2022;8;2022-02-21;8;291;318;2.29;2.99;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;9;2022-02-28;9;295;314;2.29;2.59;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;10;2022-03-07;10;287;382;2.29;2.59;0;1;-0.438;100;"BERGEN";213585;0;0
"105";2022;11;2022-03-14;11;291;311;2.29;3.19;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;12;2022-03-21;12;285;318;2.29;2.59;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;13;2022-03-28;13;320;317;2.79;2.29;1;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;14;2022-04-04;14;285;312;2.99;2.49;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;15;2022-04-11;15;286;377;2.99;2.59;0;1;-0.438;100;"BERGEN";213585;0;0
"105";2022;16;2022-04-18;16;284;311;2.29;2.49;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;17;2022-04-25;17;287;310;2.99;3.19;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;18;2022-05-02;18;285;311;2.49;2.29;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;19;2022-05-09;19;311;309;2.19;2.59;1;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;20;2022-05-16;20;285;310;2.99;2.49;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;21;2022-05-23;21;285;303;2.19;2.99;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;22;2022-05-30;22;316;308;2.49;2.29;1;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;23;2022-06-06;23;311;310;2.29;2.49;1;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;24;2022-06-13;24;288;305;2.29;2.99;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;25;2022-06-20;25;283;310;2.29;2.59;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;26;2022-06-27;26;280;304;2.49;2.29;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;27;2022-07-04;27;280;372;2.19;2.29;0;1;-0.438;100;"BERGEN";213585;0;0
"105";2022;28;2022-07-11;28;282;302;2.29;2.49;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;29;2022-07-18;29;285;304;2.79;2.49;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;30;2022-07-25;30;316;308;2.49;2.99;1;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;31;2022-08-01;31;282;302;2.79;2.99;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;32;2022-08-08;32;281;301;2.19;2.59;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;33;2022-08-15;33;309;363;2.79;3.19;1;1;-0.438;100;"BERGEN";213585;0;0
"105";2022;34;2022-08-22;34;307;308;2.49;3.19;1;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;35;2022-08-29;35;278;301;2.49;2.49;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;36;2022-09-05;36;303;307;2.99;2.99;1;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;37;2022-09-12;37;281;300;2.29;2.29;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;38;2022-09-19;38;272;303;2.49;2.59;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;39;2022-09-26;39;272;293;2.49;2.29;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;40;2022-10-03;40;272;296;2.79;2.29;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;41;2022-10-10;41;273;358;2.49;2.59;0;1;-0.438;100;"BERGEN";213585;0;0
"105";2022;42;2022-10-17;42;275;293;2.49;3.19;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;43;2022-10-24;43;272;296;2.19;2.29;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;44;2022-10-31;44;272;356;2.29;2.99;0;1;-0.438;100;"BERGEN";213585;0;0
"105";2022;45;2022-11-07;45;271;294;2.19;2.29;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;46;2022-11-14;46;274;354;2.49;2.99;0;1;-0.438;100;"BERGEN";213585;0;0
"105";2022;47;2022-11-21;47;273;291;2.99;3.19;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;48;2022-11-28;48;269;300;2.79;2.29;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;49;2022-12-05;49;272;298;2.49;3.19;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;50;2022-12-12;50;291;299;2.29;2.29;1;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;51;2022-12-19;51;268;296;2.79;2.59;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2022;52;2022-12-26;52;265;355;2.99;2.49;0;1;-0.438;100;"BERGEN";213585;0;0
"105";2023;1;2023-01-02;53;268;295;2.29;2.99;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2023;2;2023-01-09;54;267;288;2.99;2.29;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2023;3;2023-01-16;55;269;286;2.79;2.49;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2023;4;2023-01-23;56;296;295;2.99;2.59;1;0;-0.438;100;"BERGEN";213585;0;0
"105";2023;5;2023-01-30;57;270;349;2.49;3.19;0;1;-0.438;100;"BERGEN";213585;0;0
"105";2023;6;2023-02-06;58;269;291;2.49;2.49;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2023;7;2023-02-13;59;267;290;2.29;2.59;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2023;8;2023-02-20;60;288;291;2.29;2.29;1;0;-0.438;100;"BERGEN";213585;0;0
"105";2023;9;2023-02-27;61;264;291;2.79;2.29;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2023;10;2023-03-06;62;270;346;2.79;3.19;0;1;-0.438;100;"BERGEN";213585;0;0
"105";2023;11;2023-03-13;63;266;282;2.29;2.59;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2023;12;2023-03-20;64;256;290;2.29;2.29;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2023;13;2023-03-27;65;285;288;2.99;2.59;1;0;-0.438;100;"BERGEN";213585;0;0
"105";2023;14;2023-04-03;66;261;290;2.29;2.49;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2023;15;2023-04-10;67;261;288;2.49;2.29;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2023;16;2023-04-17;68;262;279;2.19;2.99;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2023;17;2023-04-24;69;282;286;2.49;2.29;1;0;-0.438;100;"BERGEN";213585;0;0
"105";2023;18;2023-05-01;70;259;286;2.99;2.29;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2023;19;2023-05-08;71;286;285;2.19;3.19;1;0;-0.438;100;"BERGEN";213585;0;0
"105";2023;20;2023-05-15;72;259;288;2.79;2.59;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2023;21;2023-05-22;73;258;286;2.49;2.49;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2023;22;2023-05-29;74;259;287;2.79;2.29;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2023;23;2023-06-05;75;259;282;2.29;2.99;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2023;24;2023-06-12;76;256;285;2.49;2.29;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2023;25;2023-06-19;77;280;273;2.19;2.49;1;0;-0.438;100;"BERGEN";213585;0;0
"105";2023;26;2023-06-26;78;254;284;2.79;2.29;0;0;-0.438;100;"BERGEN";213585;0;0
"105";2023;27;2023-07-03;79;281;280;2.19;2.99;1;0;-0.438;100;"BERGEN";213585;0;1
"105";2023;28;2023-07-10;80;258;333;2.19;2.99;0;1;-0.438;100;"BERGEN";213585;0;1
"105";2023;29;2023-07-17;81;252;277;2.99;2.99;0;0;-0.438;100;"BERGEN";213585;0;1
"105";2023;30;2023-07-24;82;259;335;2.79;2.49;0;1;-0.438;100;"BERGEN";213585;0;1
"105";2023;31;2023-07-31;83;277;335;2.99;2.59;1;1;-0.438;100;"BERGEN";213585;0;1
"105";2023;32;2023-08-07;84;252;279;2.19;2.29;0;0;-0.438;100;"BERGEN";213585;0;1
"105";2023;33;2023-08-14;85;253;273;2.99;2.99;0;0;-0.438;100;"BERGEN";213585;0;1
"105";2023;34;2023-08-21;86;253;280;2.49;2.59;0;0;-0.438;100;"BERGEN";213585;0;1
"105";2023;35;2023-08-28;87;253;272;2.29;2.99;0;0;-0.438;100;"BERGEN";213585;0;1
"105";2023;36;2023-09-04;88;252;274;2.79;2.99;0;0;-0.438;100;"BERGEN";213585;0;1
"105";2023;37;2023-09-11;89;252;276;2.49;2.99;0;0;-0.438;100;"BERGEN";213585;0;1
"105";2023;38;2023-09-18;90;244;326;2.99;2.99;0;1;-0.438;100;"BERGEN";213585;0;1
"105";2023;39;2023-09-25;91;249;275;2.99;2.59;0;0;-0.438;100;"BERGEN";213585;0;1
"105";2023;40;2023-10-02;92;280;273;2.49;2.99;1;0;-0.438;100;"BERGEN";213585;0;1
"105";2023;41;2023-10-09;93;253;269;2.19;2.49;0;0;-0.438;100;"BERGEN";213585;0;1
"105";2023;42;2023-10-16;94;246;272;2.99;2.59;0;0;-0.438;100;"BERGEN";213585;0;1
"105";2023;43;2023-10-23;95;250;275;2.99;2.49;0;0;-0.438;100;"BERGEN";213585;0;1
"105";2023;44;2023-10-30;96;253;271;2.99;3.19;0;0;-0.438;100;"BERGEN";213585;0;1
"105";2023;45;2023-11-06;97;246;270;2.19;2.29;0;0;-0.438;100;"BERGEN";213585;0;1
"105";2023;46;2023-11-13;98;250;270;2.79;2.29;0;0;-0.438;100;"BERGEN";213585;0;1
"105";2023;47;2023-11-20;99;269;266;2.79;2.99;1;0;-0.438;100;"BERGEN";213585;0;1
"105";2023;48;2023-11-27;100;239;270;2.19;2.59;0;0;-0.438;100;"BERGEN";213585;0;1
"105";2023;49;2023-12-04;101;247;266;2.49;2.49;0;0;-0.438;100;"BERGEN";213585;0;1
"105";2023;50;2023-12-11;102;242;269;2.99;2.99;0;0;-0.438;100;"BERGEN";213585;0;1
"105";2023;51;2023-12-18;103;269;265;2.49;2.59;1;0;-0.438;100;"BERGEN";213585;0;1
"105";2023;52;2023-12-25;104;242;262;2.29;2.99;0;0;-0.438;100;"BERGEN";213585;0;1
"106";2022;1;2022-01-03;1;340;385;2.19;2.49;0;0;-0.622;144;"BERGEN";213585;0;0
"106";2022;2;2022-01-10;2;339;383;2.19;2.59;0;0;-0.622;144;"BERGEN";213585;0;0
